Map,Team,Player,Agent,ACS,Kills,Deaths,Assists,FirstKills,Winner,MapScore,Date,MatchID,MatchURL
Lotus,FNC,Alfajer,killjoy,234,17,13,3,0,True,5‑13,2025-04-17,22,https://www.vlr.gg/459848/giantx-vs-fnatic-champions-tour-2025-emea-stage-1-w4
Lotus,FNC,kaajak,raze,254,16,12,1,3,True,5‑13,2025-04-17,22,https://www.vlr.gg/459848/giantx-vs-fnatic-champions-tour-2025-emea-stage-1-w4
Lotus,FNC,Boaster,omen,191,11,9,9,1,True,5‑13,2025-04-17,22,https://www.vlr.gg/459848/giantx-vs-fnatic-champions-tour-2025-emea-stage-1-w4
Lotus,FNC,Chronicle,viper,216,13,15,7,4,True,5‑13,2025-04-17,22,https://www.vlr.gg/459848/giantx-vs-fnatic-champions-tour-2025-emea-stage-1-w4
Pearl,KC,marteen,yoru,279,26,16,5,5,True,14‑12,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Pearl,KC,SUYGETSU,astra,233,23,15,10,3,True,14‑12,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Pearl,KC,Avez,fade,230,19,17,12,0,True,14‑12,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Pearl,KC,saadhak,harbor,192,18,16,6,6,True,14‑12,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Pearl,KC,Elite,vyse,123,10,15,11,1,True,14‑12,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Pearl,FUT,AtaKaptan,astra,238,23,18,9,1,False,14‑12,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Pearl,FUT,MrFaliN,tejo,236,20,24,9,4,False,14‑12,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Pearl,FUT,yetujey,cypher,126,10,16,6,1,False,14‑12,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Pearl,FUT,qRaxs,fade,157,13,17,4,1,False,14‑12,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Pearl,FUT,xeus,yoru,130,13,21,5,4,False,14‑12,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Lotus,KC,saadhak,harbor,226,13,14,7,1,False,5‑13,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Lotus,KC,marteen,yoru,260,16,15,2,6,False,5‑13,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Lotus,KC,SUYGETSU,omen,190,13,13,8,0,False,5‑13,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Lotus,KC,Avez,fade,135,8,16,1,1,False,5‑13,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Lotus,KC,Elite,vyse,80,4,16,4,0,False,5‑13,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Lotus,FUT,xeus,waylay,359,24,12,2,5,True,5‑13,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Lotus,FUT,MrFaliN,breach,196,12,8,12,1,True,5‑13,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Lotus,FUT,AtaKaptan,omen,222,14,12,11,0,True,5‑13,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Lotus,FUT,yetujey,cypher,210,14,11,6,4,True,5‑13,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Lotus,FUT,qRaxs,fade,152,10,11,7,0,True,5‑13,2025-04-18,23,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
Haven,NAVI,ANGE1,vyse,186,10,14,1,1,False,3‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Haven,NAVI,koalanoob,yoru,184,10,16,2,2,False,3‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Haven,NAVI,Ruxic,omen,142,7,14,4,1,False,3‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Haven,NAVI,Shao,sova,125,6,14,3,0,False,3‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Haven,NAVI,hiro,cypher,67,3,16,2,0,False,3‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Haven,TH,MiniBoo,yoru,341,21,8,6,3,True,3‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Haven,TH,RieNs,sova,248,15,5,4,4,True,3‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Haven,TH,benjyfishy,cypher,166,12,6,2,0,True,3‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Haven,TH,Wo0t,iso,286,17,9,5,3,True,3‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Haven,TH,Boo,omen,188,9,8,10,2,True,3‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Pearl,NAVI,Shao,tejo,314,25,12,4,0,False,8‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Pearl,NAVI,Ruxic,astra,151,11,15,5,1,False,8‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Pearl,NAVI,koalanoob,yoru,146,11,15,5,2,False,8‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Pearl,NAVI,ANGE1,sova,133,9,16,4,0,False,8‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Pearl,NAVI,hiro,killjoy,134,9,17,3,1,False,8‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Pearl,TH,MiniBoo,yoru,274,20,13,9,5,True,8‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Pearl,TH,benjyfishy,cypher,188,14,13,4,2,True,8‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Pearl,TH,RieNs,sova,177,13,12,5,3,True,8‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Pearl,TH,Wo0t,jett,212,17,15,1,6,True,8‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Pearl,TH,Boo,astra,142,11,12,10,1,True,8‑13,2025-04-18,24,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
Ascent,BBL,PROFEK,omen,215,37,29,27,2,True,25‑23,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Ascent,BBL,MAGNUM,fade,226,38,33,24,3,True,25‑23,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Ascent,BBL,sociablEE,tejo,235,40,31,9,7,True,25‑23,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Ascent,BBL,LewN,jett,260,42,37,9,10,True,25‑23,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Ascent,BBL,Jamppi,kayo,128,18,39,23,3,True,25‑23,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Ascent,FUT,MrFaliN,sova,265,38,33,24,7,False,25‑23,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Ascent,FUT,qRaxs,kayo,218,40,31,20,3,False,25‑23,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Ascent,FUT,yetujey,killjoy,225,38,33,6,5,False,25‑23,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Ascent,FUT,AtaKaptan,omen,191,31,37,21,2,False,25‑23,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Ascent,FUT,xeus,jett,132,22,41,6,6,False,25‑23,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Icebox,BBL,Jamppi,kayo,227,20,15,18,0,True,13‑11,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Icebox,BBL,PROFEK,viper,219,19,15,5,2,True,13‑11,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Icebox,BBL,MAGNUM,killjoy,247,20,17,4,4,True,13‑11,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Icebox,BBL,sociablEE,tejo,223,19,16,6,1,True,13‑11,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Icebox,BBL,LewN,jett,235,20,17,7,6,True,13‑11,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Icebox,FUT,yetujey,deadlock,267,23,16,9,1,False,13‑11,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Icebox,FUT,qRaxs,kayo,234,19,19,15,1,False,13‑11,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Icebox,FUT,AtaKaptan,viper,164,14,21,2,1,False,13‑11,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Icebox,FUT,xeus,waylay,175,14,22,2,8,False,13‑11,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Icebox,FUT,MrFaliN,tejo,128,10,20,4,0,False,13‑11,2025-04-23,25,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
Lotus,GX,westside,vyse,258,20,9,5,3,True,13‑7,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Lotus,GX,ara,neon,231,17,10,3,1,True,13‑7,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Lotus,GX,Cloud,tejo,242,18,12,9,2,True,13‑7,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Lotus,GX,Flickless,breach,175,11,13,10,1,True,13‑7,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Lotus,GX,runneR,omen,141,11,11,7,0,True,13‑7,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Lotus,APK,florescent,yoru,261,17,14,6,4,False,13‑7,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Lotus,APK,MOLSI,breach,162,13,15,10,2,False,13‑7,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Lotus,APK,AvovA,omen,125,8,16,6,1,False,13‑7,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Lotus,APK,Governor,tejo,155,10,16,2,4,False,13‑7,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Lotus,APK,batujnax,viper,111,7,16,2,2,False,13‑7,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Ascent,GX,Cloud,sova,265,22,12,6,5,True,13‑9,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Ascent,GX,runneR,omen,206,18,12,7,1,True,13‑9,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Ascent,GX,ara,jett,293,22,18,5,7,True,13‑9,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Ascent,GX,Flickless,kayo,140,11,15,11,0,True,13‑9,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Ascent,GX,westside,cypher,165,14,15,3,1,True,13‑9,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Ascent,APK,florescent,yoru,350,27,19,7,5,False,13‑9,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Ascent,APK,MOLSI,deadlock,188,17,14,5,0,False,13‑9,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Ascent,APK,AvovA,omen,150,11,16,11,1,False,13‑9,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Ascent,APK,batujnax,cypher,130,9,18,6,1,False,13‑9,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Ascent,APK,Governor,sova,125,8,20,5,1,False,13‑9,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
Split,M8,Minny,viper,248,22,14,2,2,True,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Split,M8,kamyk,breach,202,18,14,5,1,True,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Split,M8,Zyppan,tejo,163,14,14,4,2,True,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Split,M8,K4DAVRA,omen,163,13,19,3,2,True,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Split,M8,Click,yoru,123,10,18,1,4,True,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Split,MKOI,flyuh,viper,264,21,16,7,5,False,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Split,MKOI,soulcas,tejo,190,17,15,2,4,False,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Split,MKOI,grubinho,omen,167,15,15,6,3,False,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Split,MKOI,Filu,yoru,197,15,17,6,1,False,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Split,MKOI,sheydos,breach,109,11,14,0,0,False,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Icebox,M8,K4DAVRA,viper,193,12,14,5,3,False,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Icebox,M8,kamyk,kayo,151,10,16,8,2,False,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Icebox,M8,Minny,killjoy,155,10,16,2,0,False,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Icebox,M8,Click,waylay,171,11,17,4,1,False,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Icebox,M8,Zyppan,tejo,129,8,15,1,0,False,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Icebox,MKOI,soulcas,tejo,262,20,11,3,2,True,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Icebox,MKOI,Filu,jett,265,20,11,3,4,True,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Icebox,MKOI,grubinho,viper,198,14,8,5,5,True,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Icebox,MKOI,sheydos,killjoy,175,14,6,3,0,True,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Icebox,MKOI,flyuh,sova,169,10,15,9,2,True,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
Haven,VIT,Derke,neon,271,16,16,3,1,False,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Haven,VIT,CyvOph,omen,179,11,15,7,0,False,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Haven,VIT,Sayf,tejo,166,11,15,3,1,False,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Haven,VIT,Less,cypher,184,11,16,5,0,False,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Haven,VIT,Kicks,breach,88,5,16,5,0,False,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Haven,NAVI,Ruxic,omen,436,29,12,4,9,True,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Haven,NAVI,koalanoob,yoru,226,16,12,6,3,True,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Haven,NAVI,ANGE1,vyse,173,12,10,5,2,True,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Haven,NAVI,Shao,sova,145,10,9,3,1,True,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Haven,NAVI,hiro,cypher,158,11,11,5,1,True,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Icebox,VIT,Kicks,kayo,173,16,17,8,0,False,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Icebox,VIT,Derke,jett,184,15,17,2,6,False,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Icebox,VIT,CyvOph,killjoy,156,14,16,1,0,False,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Icebox,VIT,Less,viper,167,13,20,6,3,False,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Icebox,VIT,Sayf,tejo,139,9,14,4,1,False,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Icebox,NAVI,koalanoob,omen,285,24,13,11,7,True,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Icebox,NAVI,hiro,killjoy,176,16,12,3,1,True,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Icebox,NAVI,Ruxic,viper,154,13,12,7,1,True,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Icebox,NAVI,ANGE1,tejo,171,13,15,2,4,True,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Icebox,NAVI,Shao,gekko,151,13,15,6,1,True,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
Split,TL,nAts,viper,,21,14,4,,True,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Split,TL,Serial,astra,,21,13,9,,True,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Split,TL,Keiko,raze,,18,16,4,,True,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Split,TL,kamo,yoru,,14,12,1,,True,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Split,TL,paTiTek,fade,,7,14,6,,True,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Split,KC,Elite,cypher,,22,17,2,,False,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Split,KC,marteen,yoru,,14,15,5,,False,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Split,KC,Avez,tejo,,13,16,2,,False,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Split,KC,SUYGETSU,omen,,12,17,7,,False,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Split,KC,saadhak,breach,,8,16,8,,False,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Icebox,TL,nAts,viper,292,21,15,8,5,False,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Icebox,TL,kamo,gekko,160,13,16,2,1,False,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Icebox,TL,paTiTek,kayo,125,9,13,10,0,False,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Icebox,TL,Serial,killjoy,132,10,16,1,2,False,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Icebox,TL,Keiko,jett,161,11,21,4,6,False,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Icebox,KC,marteen,omen,311,26,12,5,2,True,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Icebox,KC,SUYGETSU,viper,188,16,11,4,0,True,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Icebox,KC,Elite,killjoy,182,13,12,5,2,True,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Icebox,KC,saadhak,kayo,207,14,16,10,2,True,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Icebox,KC,Avez,tejo,149,12,13,5,2,True,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
Lotus,FNC,kaajak,raze,274,20,16,5,4,False,10‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5
Lotus,FNC,crashies,fade,221,19,16,6,2,False,10‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5
Lotus,FNC,Alfajer,killjoy,207,17,19,3,2,False,10‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5
Lotus,FNC,Chronicle,viper,169,12,16,6,0,False,10‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5
Lotus,FNC,Boaster,omen,107,8,18,6,3,False,10‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5
Lotus,TH,RieNs,breach,254,23,15,12,0,True,10‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5
Lotus,TH,Boo,omen,242,19,14,9,5,True,10‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5
Lotus,TH,MiniBoo,neon,238,20,17,1,6,True,10‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5
