Map,Team,Player,Agent,ACS,Kills,Deaths,Assists,FirstKills,Winner,MapScore,Date,MatchID,MatchURL
Fracture,RRQ,crazyguy,breach,193,15,18,9,1,False,11‑13,2025-04-27,36,https://www.vlr.gg/473838/rex-regum-qeon-vs-drx-champions-tour-2025-pacific-stage-1-ubsf
Fracture,RRQ,Monyet,neon,169,15,20,4,7,False,11‑13,2025-04-27,36,https://www.vlr.gg/473838/rex-regum-qeon-vs-drx-champions-tour-2025-pacific-stage-1-ubsf
Fracture,DRX,MaKo,brimstone,351,29,16,10,2,True,11‑13,2025-04-27,36,https://www.vlr.gg/473838/rex-regum-qeon-vs-drx-champions-tour-2025-pacific-stage-1-ubsf
Fracture,DRX,BeYN,cypher,225,19,16,11,3,True,11‑13,2025-04-27,36,https://www.vlr.gg/473838/rex-regum-qeon-vs-drx-champions-tour-2025-pacific-stage-1-ubsf
Fracture,DRX,free1ng,tejo,197,16,15,5,2,True,11‑13,2025-04-27,36,https://www.vlr.gg/473838/rex-regum-qeon-vs-drx-champions-tour-2025-pacific-stage-1-ubsf
Fracture,DRX,HYUNMIN,neon,199,17,19,7,3,True,11‑13,2025-04-27,36,https://www.vlr.gg/473838/rex-regum-qeon-vs-drx-champions-tour-2025-pacific-stage-1-ubsf
Fracture,DRX,Estrella,breach,96,9,18,6,0,True,11‑13,2025-04-27,36,https://www.vlr.gg/473838/rex-regum-qeon-vs-drx-champions-tour-2025-pacific-stage-1-ubsf
Icebox,RRQ,Jemkin,jett,325,21,8,1,5,True,13‑4,2025-04-27,36,https://www.vlr.gg/473838/rex-regum-qeon-vs-drx-champions-tour-2025-pacific-stage-1-ubsf
Icebox,RRQ,xffero,killjoy,246,15,9,1,4,True,13‑4,2025-04-27,36,https://www.vlr.gg/473838/rex-regum-qeon-vs-drx-champions-tour-2025-pacific-stage-1-ubsf
Icebox,RRQ,Monyet,viper,175,12,9,11,1,True,13‑4,2025-04-27,36,https://www.vlr.gg/473838/rex-regum-qeon-vs-drx-champions-tour-2025-pacific-stage-1-ubsf
Icebox,RRQ,Kushy,kayo,206,14,11,6,0,True,13‑4,2025-04-27,36,https://www.vlr.gg/473838/rex-regum-qeon-vs-drx-champions-tour-2025-pacific-stage-1-ubsf
Icebox,RRQ,crazyguy,tejo,219,11,12,7,2,True,13‑4,2025-04-27,36,https://www.vlr.gg/473838/rex-regum-qeon-vs-drx-champions-tour-2025-pacific-stage-1-ubsf
Icebox,DRX,MaKo,viper,210,12,13,7,2,False,13‑4,2025-04-27,36,https://www.vlr.gg/473838/rex-regum-qeon-vs-drx-champions-tour-2025-pacific-stage-1-ubsf
Icebox,DRX,HYUNMIN,jett,254,15,16,2,3,False,13‑4,2025-04-27,36,https://www.vlr.gg/473838/rex-regum-qeon-vs-drx-champions-tour-2025-pacific-stage-1-ubsf
Icebox,DRX,free1ng,tejo,131,7,14,2,0,False,13‑4,2025-04-27,36,https://www.vlr.gg/473838/rex-regum-qeon-vs-drx-champions-tour-2025-pacific-stage-1-ubsf
Icebox,DRX,Estrella,kayo,143,8,14,6,0,False,13‑4,2025-04-27,36,https://www.vlr.gg/473838/rex-regum-qeon-vs-drx-champions-tour-2025-pacific-stage-1-ubsf
Icebox,DRX,BeYN,killjoy,123,7,16,1,0,False,13‑4,2025-04-27,36,https://www.vlr.gg/473838/rex-regum-qeon-vs-drx-champions-tour-2025-pacific-stage-1-ubsf
Icebox,DRX,MaKo,viper,265,17,8,4,3,True,13‑4,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Icebox,DRX,HYUNMIN,jett,260,16,9,2,1,True,13‑4,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Icebox,DRX,BeYN,killjoy,235,14,9,2,1,True,13‑4,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Icebox,DRX,free1ng,tejo,198,13,10,5,2,True,13‑4,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Icebox,DRX,Estrella,harbor,144,9,12,6,1,True,13‑4,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Icebox,TLN,primmie,jett,235,15,15,0,3,False,13‑4,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Icebox,TLN,thyy,viper,207,12,13,5,1,False,13‑4,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Icebox,TLN,JitBoyS,killjoy,195,11,14,2,4,False,13‑4,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Icebox,TLN,Killua,tejo,114,5,13,7,1,False,13‑4,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Icebox,TLN,Crws,sova,91,5,14,2,0,False,13‑4,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Fracture,DRX,MaKo,brimstone,269,24,17,19,3,True,14‑12,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Fracture,DRX,BeYN,cypher,189,19,14,2,4,True,14‑12,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Fracture,DRX,HYUNMIN,neon,205,21,18,6,6,True,14‑12,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Fracture,DRX,free1ng,tejo,156,13,19,7,1,True,14‑12,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Fracture,DRX,Estrella,breach,164,15,18,9,2,True,14‑12,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Fracture,TLN,primmie,waylay,227,23,19,3,1,False,14‑12,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Fracture,TLN,Crws,tejo,219,19,18,3,2,False,14‑12,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Fracture,TLN,Killua,breach,167,14,19,10,4,False,14‑12,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Fracture,TLN,thyy,brimstone,164,14,17,12,0,False,14‑12,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Fracture,TLN,JitBoyS,cypher,182,16,19,3,3,False,14‑12,2025-05-04,37,https://www.vlr.gg/473839/drx-vs-talon-champions-tour-2025-pacific-stage-1-lr2
Lotus,BME,dos9,omen,283,17,17,2,2,False,5‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
Lotus,BME,NcSlasher,breach,238,13,17,6,0,False,5‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
Lotus,BME,Famouz,neon,139,9,17,1,2,False,5‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
Lotus,BME,BerserX,viper,111,5,16,5,1,False,5‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
Lotus,BME,Shiro,tejo,93,5,16,1,1,False,5‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
Lotus,PRX,Jinggg,raze,364,28,8,3,4,True,5‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
Lotus,PRX,something,yoru,205,14,8,8,3,True,5‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
Lotus,PRX,d4v41,vyse,221,14,10,8,1,True,5‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
Lotus,PRX,f0rsakeN,omen,235,13,12,15,4,True,5‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
Lotus,PRX,PatMen,fade,190,13,11,12,0,True,5‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
Fracture,BME,BerserX,killjoy,253,19,17,5,3,False,8‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
Fracture,BME,dos9,brimstone,261,18,16,9,4,False,8‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
Fracture,BME,NcSlasher,breach,193,13,18,14,0,False,8‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
Fracture,BME,Shiro,tejo,168,11,16,4,2,False,8‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
Fracture,BME,Famouz,neon,138,12,15,3,1,False,8‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
Fracture,PRX,PatMen,breach,245,19,11,8,2,True,8‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
Fracture,PRX,something,brimstone,231,16,17,12,1,True,8‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
Fracture,PRX,Jinggg,raze,232,18,15,2,2,True,8‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
Fracture,PRX,f0rsakeN,neon,217,15,16,5,4,True,8‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
Fracture,PRX,d4v41,killjoy,180,14,14,2,2,True,8‑13,2025-05-04,38,https://www.vlr.gg/473840/boom-esports-vs-paper-rex-champions-tour-2025-pacific-stage-1-lr2
